Year,Month,Origin,Destination,Trips,Base Fare,Revenue,CommuteTime_Mins,OD_Distance_km
2023,June,ORT,GMA,102524,16,1640384,11,5.67
2023,June,SHA,GMA,139561,16,2232976,12,6.49
2023,June,BON,GMA,51659,20,1033180,14,7.5
2023,June,GUA,GMA,76973,20,1539460,15,8.22
2023,June,BUE,GMA,40997,20,819940,19,10.12
2023,June,AYA,GMA,90476,24,2171424,22,11.35
2023,June,MAG,GMA,36143,24,867432,25,12.59
2023,June,TAF,GMA,111236,24,2669664,29,14.53
2023,July,NOR,GMA,35767,13,464971,5,2.21
2023,July,QUE,GMA,8971,13,116623,2,0.98
2023,July,GMA,GMA,837,0,0,0,0
2023,July,CUB,GMA,42973,13,558649,4,1.93
2023,July,SAN,GMA,33915,13,440895,7,3.33
2023,July,ORT,GMA,105447,16,1687152,11,5.67
2023,July,SHA,GMA,145476,16,2327616,12,6.49
2023,July,BON,GMA,53450,20,1069000,14,7.5
2023,July,GUA,GMA,80588,20,1611760,15,8.22
2023,July,BUE,GMA,41483,20,829660,19,10.12
2023,July,AYA,GMA,94632,24,2271168,22,11.35
2023,July,MAG,GMA,37523,24,900552,25,12.59
2023,July,TAF,GMA,118364,24,2840736,29,14.53
2023,August,NOR,GMA,37966,13,493558,5,2.21
2023,August,QUE,GMA,9322,13,121186,2,0.98
2023,August,GMA,GMA,798,0,0,0,0
2023,August,CUB,GMA,45105,13,586365,4,1.93
2023,August,SAN,GMA,36661,13,476593,7,3.33
2023,August,ORT,GMA,113453,16,1815248,11,5.67
2023,August,SHA,GMA,150351,16,2405616,12,6.49
2023,August,BON,GMA,58577,20,1171540,14,7.5
2023,August,GUA,GMA,84139,20,1682780,15,8.22
2023,August,BUE,GMA,43530,20,870600,19,10.12
2023,August,AYA,GMA,99872,24,2396928,22,11.35
2023,August,MAG,GMA,38605,24,926520,25,12.59
2023,August,TAF,GMA,125984,24,3023616,29,14.53
2023,September,NOR,GMA,37427,13,486551,5,2.21
2023,September,QUE,GMA,8954,13,116402,2,0.98
2023,September,GMA,GMA,786,0,0,0,0
2023,September,CUB,GMA,41578,13,540514,4,1.93
2023,September,SAN,GMA,33941,13,441233,7,3.33
2023,September,ORT,GMA,101556,16,1624896,11,5.67
2023,September,SHA,GMA,138663,16,2218608,12,6.49
2023,September,BON,GMA,54891,20,1097820,14,7.5
2023,September,GUA,GMA,74891,20,1497820,15,8.22
2023,September,BUE,GMA,40235,20,804700,19,10.12
2023,September,AYA,GMA,89008,24,2136192,22,11.35
2023,September,MAG,GMA,35643,24,855432,25,12.59
2023,September,TAF,GMA,111070,24,2665680,29,14.53
2023,October,NOR,GMA,36797,13,478361,5,2.21
2023,October,QUE,GMA,8091,13,105183,2,0.98
2023,October,GMA,GMA,700,0,0,0,0
2023,October,CUB,GMA,40428,13,525564,4,1.93
2023,October,SAN,GMA,32100,13,417300,7,3.33
2023,October,ORT,GMA,99179,16,1586864,11,5.67
2023,October,SHA,GMA,134134,16,2146144,12,6.49
2023,October,BON,GMA,52128,20,1042560,14,7.5
2023,October,GUA,GMA,73123,20,1462460,15,8.22
2023,October,BUE,GMA,37952,20,759040,19,10.12
2023,October,AYA,GMA,85708,24,2056992,22,11.35
2023,October,MAG,GMA,34191,24,820584,25,12.59
2023,October,TAF,GMA,109686,24,2632464,29,14.53
2023,November,NOR,GMA,33910,13,440830,5,2.21
2023,November,QUE,GMA,7367,13,95771,2,0.98
2023,November,GMA,GMA,767,0,0,0,0
2023,November,CUB,GMA,37028,13,481364,4,1.93
2023,November,SAN,GMA,30959,13,402467,7,3.33
2023,November,ORT,GMA,92151,16,1474416,11,5.67
2023,November,SHA,GMA,127308,16,2036928,12,6.49
2023,November,BON,GMA,48531,20,970620,14,7.5
2023,November,GUA,GMA,68457,20,1369140,15,8.22
2023,November,BUE,GMA,35105,20,702100,19,10.12
2023,November,AYA,GMA,81426,24,1954224,22,11.35
2023,November,MAG,GMA,31937,24,766488,25,12.59
2023,November,TAF,GMA,103226,24,2477424,29,14.53
2023,December,NOR,GMA,33910,13,440830,5,2.21
2023,December,QUE,GMA,7367,13,95771,2,0.98
2023,December,GMA,GMA,767,0,0,0,0
2023,December,CUB,GMA,37028,13,481364,4,1.93
2023,December,SAN,GMA,30959,13,402467,7,3.33
2023,December,ORT,GMA,92151,16,1474416,11,5.67
2023,December,SHA,GMA,127308,16,2036928,12,6.49
2023,December,BON,GMA,48531,20,970620,14,7.5
2023,December,GUA,GMA,68457,20,1369140,15,8.22
2023,December,BUE,GMA,35105,20,702100,19,10.12
2023,December,AYA,GMA,81426,24,1954224,22,11.35
2023,December,MAG,GMA,31937,24,766488,25,12.59
2023,December,TAF,GMA,103226,24,2477424,29,14.53
2023,January,NOR,CUB,161751,16,2588016,9,4.14
2023,January,QUE,CUB,57383,13,745979,6,2.91
2023,January,GMA,CUB,52145,13,677885,4,1.93
2023,January,CUB,CUB,2112,0,0,0,0
2023,January,SAN,CUB,23225,13,301925,3,1.4
2023,January,ORT,CUB,120077,13,1561001,7,3.74
2023,January,SHA,CUB,167768,16,2684288,8,4.56
2023,January,BON,CUB,85408,16,1366528,10,5.57
2023,January,GUA,CUB,133369,20,2667380,11,6.29
2023,January,BUE,CUB,46605,20,932100,15,8.19
2023,January,AYA,CUB,151287,20,3025740,18,9.42
2023,January,MAG,CUB,55983,24,1343592,21,10.66
2023,January,TAF,CUB,215299,24,5167176,25,12.6
2023,February,NOR,CUB,156358,16,2501728,9,4.14
2023,February,QUE,CUB,54455,13,707915,6,2.91
2023,February,GMA,CUB,46001,13,598013,4,1.93
2023,February,CUB,CUB,2060,0,0,0,0
2023,February,SAN,CUB,22383,13,290979,3,1.4
2023,February,ORT,CUB,112476,13,1462188,7,3.74
2023,February,SHA,CUB,157510,16,2520160,8,4.56
2023,February,BON,CUB,83580,16,1337280,10,5.57
2023,February,GUA,CUB,125027,20,2500540,11,6.29
2023,February,BUE,CUB,43790,20,875800,15,8.19
2023,February,AYA,CUB,144326,20,2886520,18,9.42
2023,February,MAG,CUB,53392,24,1281408,21,10.66
2023,February,TAF,CUB,200264,24,4806336,25,12.6
2023,March,NOR,CUB,166158,16,2658528,9,4.14
2023,March,QUE,CUB,58984,13,766792,6,2.91
2023,March,GMA,CUB,45773,13,595049,4,1.93
2023,March,CUB,CUB,2748,0,0,0,0
2023,March,SAN,CUB,24723,13,321399,3,1.4
2023,March,ORT,CUB,125144,13,1626872,7,3.74
2023,March,SHA,CUB,171423,16,2742768,8,4.56
2023,March,BON,CUB,90287,16,1444592,10,5.57
2023,March,GUA,CUB,130849,20,2616980,11,6.29
2023,March,BUE,CUB,48613,20,972260,15,8.19
2023,March,AYA,CUB,156157,20,3123140,18,9.42
2023,March,MAG,CUB,58236,24,1397664,21,10.66
2023,March,TAF,CUB,209866,24,5036784,25,12.6
2023,April,NOR,CUB,134841,16,2157456,9,4.14
2023,April,QUE,CUB,44816,13,582608,6,2.91
2023,April,GMA,CUB,33712,13,438256,4,1.93
2023,April,CUB,CUB,1789,0,0,0,0
2023,April,SAN,CUB,19016,13,247208,3,1.4
2023,April,ORT,CUB,94511,13,1228643,7,3.74
2023,April,SHA,CUB,134504,16,2152064,8,4.56
2023,April,BON,CUB,72021,16,1152336,10,5.57
2023,April,GUA,CUB,108346,20,2166920,11,6.29
2023,April,BUE,CUB,36929,20,738580,15,8.19
2023,April,AYA,CUB,126459,20,2529180,18,9.42
2023,April,MAG,CUB,46384,24,1113216,21,10.66
2023,April,TAF,CUB,177228,24,4253472,25,12.6
2023,May,NOR,CUB,164301,16,2628816,9,4.14
2023,May,QUE,CUB,56180,13,730340,6,2.91
2023,May,GMA,CUB,39179,13,509327,4,1.93
2023,May,CUB,CUB,2327,0,0,0,0
2023,May,SAN,CUB,23486,13,305318,3,1.4
2023,May,ORT,CUB,116865,13,1519245,7,3.74
2023,May,SHA,CUB,163893,16,2622288,8,4.56
2023,May,BON,CUB,84652,16,1354432,10,5.57
2023,May,GUA,CUB,131509,20,2630180,11,6.29
2023,May,BUE,CUB,45485,20,909700,15,8.19
2023,May,AYA,CUB,150923,20,3018460,18,9.42
2023,May,MAG,CUB,57780,24,1386720,21,10.66
2023,May,TAF,CUB,214830,24,5155920,25,12.6
2023,June,NOR,CUB,161291,16,2580656,9,4.14
2023,June,QUE,CUB,54178,13,704314,6,2.91
2023,June,GMA,CUB,37669,13,489697,4,1.93
2023,June,CUB,CUB,2349,0,0,0,0
2023,June,SAN,CUB,21903,13,284739,3,1.4
2023,June,ORT,CUB,112286,13,1459718,7,3.74
2023,June,SHA,CUB,159046,16,2544736,8,4.56
2023,June,BON,CUB,79583,16,1273328,10,5.57
2023,June,GUA,CUB,125524,20,2510480,11,6.29
2023,June,BUE,CUB,44042,20,880840,15,8.19
2023,June,AYA,CUB,147493,20,2949860,18,9.42
2023,June,MAG,CUB,54554,24,1309296,21,10.66
2023,June,TAF,CUB,208868,24,5012832,25,12.6
2023,July,NOR,CUB,171726,16,2747616,9,4.14
2023,July,QUE,CUB,55893,13,726609,6,2.91
2023,July,GMA,CUB,38981,13,506753,4,1.93
2023,July,CUB,CUB,2347,0,0,0,0
2023,July,SAN,CUB,24029,13,312377,3,1.4
2023,July,ORT,CUB,118675,13,1542775,7,3.74
2023,July,SHA,CUB,167184,16,2674944,8,4.56
2023,July,BON,CUB,85778,16,1372448,10,5.57
2023,July,GUA,CUB,133126,20,2662520,11,6.29
2023,July,BUE,CUB,45574,20,911480,15,8.19
2023,July,AYA,CUB,156845,20,3136900,18,9.42
2023,July,MAG,CUB,57137,24,1371288,21,10.66
2023,July,TAF,CUB,226760,24,5442240,25,12.6
2023,August,NOR,CUB,180594,16,2889504,9,4.14
2023,August,QUE,CUB,59736,13,776568,6,2.91
2023,August,GMA,CUB,39783,13,517179,4,1.93
2023,August,CUB,CUB,2665,0,0,0,0
2023,August,SAN,CUB,25682,13,333866,3,1.4
2023,August,ORT,CUB,126891,13,1649583,7,3.74
2023,August,SHA,CUB,175799,16,2812784,8,4.56
2023,August,BON,CUB,97026,16,1552416,10,5.57
2023,August,GUA,CUB,140601,20,2812020,11,6.29
2023,August,BUE,CUB,48304,20,966080,15,8.19
2023,August,AYA,CUB,165720,20,3314400,18,9.42
2023,August,MAG,CUB,61252,24,1470048,21,10.66
2023,August,TAF,CUB,236447,24,5674728,25,12.6
2023,September,NOR,CUB,178351,16,2853616,9,4.14
2023,September,QUE,CUB,60837,13,790881,6,2.91
2023,September,GMA,CUB,37558,13,488254,4,1.93
2023,September,CUB,CUB,2279,0,0,0,0
2023,September,SAN,CUB,26082,13,339066,3,1.4
2023,September,ORT,CUB,124046,13,1612598,7,3.74
2023,September,SHA,CUB,171093,16,2737488,8,4.56
2023,September,BON,CUB,97213,16,1555408,10,5.57
2023,September,GUA,CUB,136100,20,2722000,11,6.29
2023,September,BUE,CUB,48031,20,960620,15,8.19
2023,September,AYA,CUB,157761,20,3155220,18,9.42
2023,September,MAG,CUB,59850,24,1436400,21,10.66
2023,September,TAF,CUB,219375,24,5265000,25,12.6
2023,October,NOR,CUB,182965,16,2927440,9,4.14
2023,October,QUE,CUB,62586,13,813618,6,2.91
2023,October,GMA,CUB,36313,13,472069,4,1.93
2023,October,CUB,CUB,2430,0,0,0,0
2023,October,SAN,CUB,26027,13,338351,3,1.4
2023,October,ORT,CUB,128988,13,1676844,7,3.74
2023,October,SHA,CUB,174467,16,2791472,8,4.56
2023,October,BON,CUB,97292,16,1556672,10,5.57
2023,October,GUA,CUB,138474,20,2769480,11,6.29
2023,October,BUE,CUB,47511,20,950220,15,8.19
2023,October,AYA,CUB,163128,20,3262560,18,9.42
2023,October,MAG,CUB,61289,24,1470936,21,10.66
2023,October,TAF,CUB,225564,24,5413536,25,12.6
2023,November,NOR,CUB,171988,16,2751808,9,4.14
2023,November,QUE,CUB,58801,13,764413,6,2.91
2023,November,GMA,CUB,33041,13,429533,4,1.93
2023,November,CUB,CUB,2631,0,0,0,0
2023,November,SAN,CUB,25398,13,330174,3,1.4
2023,November,ORT,CUB,121557,13,1580241,7,3.74
2023,November,SHA,CUB,168489,16,2695824,8,4.56
2023,November,BON,CUB,90263,16,1444208,10,5.57
2023,November,GUA,CUB,131844,20,2636880,11,6.29
2023,November,BUE,CUB,44533,20,890660,15,8.19
2023,November,AYA,CUB,157305,20,3146100,18,9.42
2023,November,MAG,CUB,58077,24,1393848,21,10.66
2023,November,TAF,CUB,217100,24,5210400,25,12.6
2023,December,NOR,CUB,171988,16,2751808,9,4.14
2023,December,QUE,CUB,58801,13,764413,6,2.91
2023,December,GMA,CUB,33041,13,429533,4,1.93
2023,December,CUB,CUB,2631,0,0,0,0
2023,December,SAN,CUB,25398,13,330174,3,1.4
2023,December,ORT,CUB,121557,13,1580241,7,3.74
2023,December,SHA,CUB,168489,16,2695824,8,4.56
2023,December,BON,CUB,90263,16,1444208,10,5.57
2023,December,GUA,CUB,131844,20,2636880,11,6.29
2023,December,BUE,CUB,44533,20,890660,15,8.19
2023,December,AYA,CUB,157305,20,3146100,18,9.42
2023,December,MAG,CUB,58077,24,1393848,21,10.66
2023,December,TAF,CUB,217100,24,5210400,25,12.6
2023,January,NOR,SAN,19731,16,315696,12,5.54
2023,January,QUE,SAN,7609,16,121744,9,4.31
2023,January,GMA,SAN,30802,13,400426,7,3.33
2023,January,CUB,SAN,25575,13,332475,3,1.4
2023,January,SAN,SAN,310,0,0,0,0
2023,January,ORT,SAN,6769,13,87997,4,2.34
2023,January,SHA,SAN,18162,13,236106,5,3.16
2023,January,BON,SAN,9592,16,153472,7,4.17
2023,January,GUA,SAN,20795,16,332720,8,4.89
2023,January,BUE,SAN,2875,20,57500,12,6.79
2023,January,AYA,SAN,13593,20,271860,15,8.02
2023,January,MAG,SAN,8592,20,171840,18,9.26
2023,January,TAF,SAN,34919,24,838056,22,11.2
2023,February,NOR,SAN,18575,16,297200,12,5.54
2023,February,QUE,SAN,7438,16,119008,9,4.31
2023,February,GMA,SAN,29229,13,379977,7,3.33
2023,February,CUB,SAN,24488,13,318344,3,1.4
2023,February,SAN,SAN,338,0,0,0,0
2023,February,ORT,SAN,6533,13,84929,4,2.34
2023,February,SHA,SAN,17425,13,226525,5,3.16
2023,February,BON,SAN,9472,16,151552,7,4.17
2023,February,GUA,SAN,20332,16,325312,8,4.89
2023,February,BUE,SAN,2913,20,58260,12,6.79
2023,February,AYA,SAN,12947,20,258940,15,8.02
2023,February,MAG,SAN,8450,20,169000,18,9.26
2023,February,TAF,SAN,33842,24,812208,22,11.2
2023,March,NOR,SAN,20111,16,321776,12,5.54
2023,March,QUE,SAN,8470,16,135520,9,4.31
2023,March,GMA,SAN,31939,13,415207,7,3.33
2023,March,CUB,SAN,26569,13,345397,3,1.4
2023,March,SAN,SAN,429,0,0,0,0
2023,March,ORT,SAN,7106,13,92378,4,2.34
2023,March,SHA,SAN,19245,13,250185,5,3.16
2023,March,BON,SAN,10275,16,164400,7,4.17
2023,March,GUA,SAN,22630,16,362080,8,4.89
2023,March,BUE,SAN,3468,20,69360,12,6.79
2023,March,AYA,SAN,14678,20,293560,15,8.02
2023,March,MAG,SAN,8820,20,176400,18,9.26
2023,March,TAF,SAN,36348,24,872352,22,11.2
2023,April,NOR,SAN,16497,16,263952,12,5.54
2023,April,QUE,SAN,6435,16,102960,9,4.31
2023,April,GMA,SAN,25421,13,330473,7,3.33
2023,April,CUB,SAN,20846,13,270998,3,1.4
2023,April,SAN,SAN,330,0,0,0,0
2023,April,ORT,SAN,5353,13,69589,4,2.34
2023,April,SHA,SAN,14594,13,189722,5,3.16
2023,April,BON,SAN,7742,16,123872,7,4.17
2023,April,GUA,SAN,17423,16,278768,8,4.89
2023,April,BUE,SAN,2577,20,51540,12,6.79
2023,April,AYA,SAN,11389,20,227780,15,8.02
2023,April,MAG,SAN,6336,20,126720,18,9.26
2023,April,TAF,SAN,28464,24,683136,22,11.2
2023,May,NOR,SAN,20886,16,334176,12,5.54
2023,May,QUE,SAN,8302,16,132832,9,4.31
2023,May,GMA,SAN,31019,13,403247,7,3.33
2023,May,CUB,SAN,25991,13,337883,3,1.4
2023,May,SAN,SAN,376,0,0,0,0
2023,May,ORT,SAN,6692,13,86996,4,2.34
2023,May,SHA,SAN,18352,13,238576,5,3.16
2023,May,BON,SAN,9304,16,148864,7,4.17
2023,May,GUA,SAN,22216,16,355456,8,4.89
2023,May,BUE,SAN,3341,20,66820,12,6.79
2023,May,AYA,SAN,14177,20,283540,15,8.02
2023,May,MAG,SAN,8472,20,169440,18,9.26
2023,May,TAF,SAN,35573,24,853752,22,11.2
2023,June,NOR,SAN,20086,16,321376,12,5.54
2023,June,QUE,SAN,8563,16,137008,9,4.31
2023,June,GMA,SAN,29576,13,384488,7,3.33
2023,June,CUB,SAN,25551,13,332163,3,1.4
2023,June,SAN,SAN,365,0,0,0,0
2023,June,ORT,SAN,6485,13,84305,4,2.34
2023,June,SHA,SAN,17076,13,221988,5,3.16
2023,June,BON,SAN,8856,16,141696,7,4.17
2023,June,GUA,SAN,21606,16,345696,8,4.89
2023,June,BUE,SAN,3188,20,63760,12,6.79
2023,June,AYA,SAN,13664,20,273280,15,8.02
2023,June,MAG,SAN,8139,20,162780,18,9.26
2023,June,TAF,SAN,34884,24,837216,22,11.2
2023,July,NOR,SAN,22629,16,362064,12,5.54
2023,July,QUE,SAN,9364,16,149824,9,4.31
2023,July,GMA,SAN,30717,13,399321,7,3.33
2023,July,CUB,SAN,27330,13,355290,3,1.4
2023,July,SAN,SAN,318,0,0,0,0
2023,July,ORT,SAN,6912,13,89856,4,2.34
2023,July,SHA,SAN,18299,13,237887,5,3.16
2023,July,BON,SAN,9572,16,153152,7,4.17
2023,July,GUA,SAN,22217,16,355472,8,4.89
2023,July,BUE,SAN,3268,20,65360,12,6.79
2023,July,AYA,SAN,14412,20,288240,15,8.02
2023,July,MAG,SAN,8620,20,172400,18,9.26
2023,July,TAF,SAN,36647,24,879528,22,11.2
2023,August,NOR,SAN,23980,16,383680,12,5.54
2023,August,QUE,SAN,9696,16,155136,9,4.31
2023,August,GMA,SAN,33380,13,433940,7,3.33
2023,August,CUB,SAN,29423,13,382499,3,1.4
2023,August,SAN,SAN,425,0,0,0,0
2023,August,ORT,SAN,7326,13,95238,4,2.34
2023,August,SHA,SAN,19365,13,251745,5,3.16
2023,August,BON,SAN,10341,16,165456,7,4.17
2023,August,GUA,SAN,22755,16,364080,8,4.89
2023,August,BUE,SAN,3753,20,75060,12,6.79
2023,August,AYA,SAN,15055,20,301100,15,8.02
2023,August,MAG,SAN,9159,20,183180,18,9.26
2023,August,TAF,SAN,39373,24,944952,22,11.2
2023,September,NOR,SAN,24047,16,384752,12,5.54
2023,September,QUE,SAN,10624,16,169984,9,4.31
2023,September,GMA,SAN,31035,13,403455,7,3.33
2023,September,CUB,SAN,29259,13,380367,3,1.4
2023,September,SAN,SAN,531,0,0,0,0
2023,September,ORT,SAN,7295,13,94835,4,2.34
2023,September,SHA,SAN,20177,13,262301,5,3.16
2023,September,BON,SAN,10826,16,173216,7,4.17
2023,September,GUA,SAN,22860,16,365760,8,4.89
2023,September,BUE,SAN,3684,20,73680,12,6.79
2023,September,AYA,SAN,15737,20,314740,15,8.02
2023,September,MAG,SAN,9403,20,188060,18,9.26
2023,September,TAF,SAN,38892,24,933408,22,11.2
2023,October,NOR,SAN,24289,16,388624,12,5.54
2023,October,QUE,SAN,11218,16,179488,9,4.31
2023,October,GMA,SAN,29184,13,379392,7,3.33
2023,October,CUB,SAN,29375,13,381875,3,1.4
2023,October,SAN,SAN,431,0,0,0,0
2023,October,ORT,SAN,7822,13,101686,4,2.34
2023,October,SHA,SAN,19826,13,257738,5,3.16
2023,October,BON,SAN,11312,16,180992,7,4.17
2023,October,GUA,SAN,23370,16,373920,8,4.89
2023,October,BUE,SAN,3555,20,71100,12,6.79
2023,October,AYA,SAN,15602,20,312040,15,8.02
2023,October,MAG,SAN,9481,20,189620,18,9.26
2023,October,TAF,SAN,39729,24,953496,22,11.2
2023,November,NOR,SAN,23666,16,378656,12,5.54
2023,November,QUE,SAN,11222,16,179552,9,4.31
2023,November,GMA,SAN,28102,13,365326,7,3.33
2023,November,CUB,SAN,28362,13,368706,3,1.4
2023,November,SAN,SAN,421,0,0,0,0
2023,November,ORT,SAN,7698,13,100074,4,2.34
2023,November,SHA,SAN,19223,13,249899,5,3.16
2023,November,BON,SAN,10667,16,170672,7,4.17
2023,November,GUA,SAN,22123,16,353968,8,4.89
2023,November,BUE,SAN,3199,20,63980,12,6.79
2023,November,AYA,SAN,15885,20,317700,15,8.02
2023,November,MAG,SAN,8609,20,172180,18,9.26
2023,November,TAF,SAN,38766,24,930384,22,11.2
2023,December,NOR,SAN,23666,16,378656,12,5.54
2023,December,QUE,SAN,11222,16,179552,9,4.31
2023,December,GMA,SAN,28102,13,365326,7,3.33
2023,December,CUB,SAN,28362,13,368706,3,1.4
2023,December,SAN,SAN,421,0,0,0,0
2023,December,ORT,SAN,7698,13,100074,4,2.34
2023,December,SHA,SAN,19223,13,249899,5,3.16
2023,December,BON,SAN,10667,16,170672,7,4.17
2023,December,GUA,SAN,22123,16,353968,8,4.89
2023,December,BUE,SAN,3199,20,63980,12,6.79
2023,December,AYA,SAN,15885,20,317700,15,8.02
2023,December,MAG,SAN,8609,20,172180,18,9.26
2023,December,TAF,SAN,38766,24,930384,22,11.2
2023,January,NOR,ORT,98909,20,1978180,16,7.88
2023,January,QUE,ORT,41131,16,658096,13,6.65
2023,January,GMA,ORT,106970,16,1711520,11,5.67
2023,January,CUB,ORT,136825,13,1778725,7,3.74
2023,January,SAN,ORT,5360,13,69680,4,2.34
2023,January,ORT,ORT,1015,0,0,0,0
2023,January,SHA,ORT,44317,13,576121,1,0.82
2023,January,BON,ORT,38437,13,499681,3,1.83
2023,January,GUA,ORT,57592,16,921472,4,2.55
2023,January,BUE,ORT,7715,16,123440,8,4.45
2023,January,AYA,ORT,32006,20,640120,11,5.68
2023,January,MAG,ORT,18577,20,371540,14,6.92
2023,January,TAF,ORT,121960,20,2439200,18,8.86
2023,February,NOR,ORT,93302,20,1866040,16,7.88
2023,February,QUE,ORT,38772,16,620352,13,6.65
2023,February,GMA,ORT,99516,16,1592256,11,5.67
2023,February,CUB,ORT,129873,13,1688349,7,3.74
2023,February,SAN,ORT,5187,13,67431,4,2.34
2023,February,ORT,ORT,925,0,0,0,0
2023,February,SHA,ORT,36310,13,472030,1,0.82
2023,February,BON,ORT,35357,13,459641,3,1.83
2023,February,GUA,ORT,54680,16,874880,4,2.55
2023,February,BUE,ORT,7443,16,119088,8,4.45
2023,February,AYA,ORT,30575,20,611500,11,5.68
2023,February,MAG,ORT,18417,20,368340,14,6.92
2023,February,TAF,ORT,119650,20,2393000,18,8.86
2023,March,NOR,ORT,104149,20,2082980,16,7.88
2023,March,QUE,ORT,43264,16,692224,13,6.65
2023,March,GMA,ORT,109324,16,1749184,11,5.67
2023,March,CUB,ORT,143024,13,1859312,7,3.74
2023,March,SAN,ORT,5745,13,74685,4,2.34
2023,March,ORT,ORT,1389,0,0,0,0
2023,March,SHA,ORT,36644,13,476372,1,0.82
2023,March,BON,ORT,38808,13,504504,3,1.83
2023,March,GUA,ORT,60685,16,970960,4,2.55
2023,March,BUE,ORT,8654,16,138464,8,4.45
2023,March,AYA,ORT,33783,20,675660,11,5.68
2023,March,MAG,ORT,21020,20,420400,14,6.92
2023,March,TAF,ORT,131925,20,2638500,18,8.86
2023,April,NOR,ORT,82111,20,1642220,16,7.88
2023,April,QUE,ORT,34774,16,556384,13,6.65
2023,April,GMA,ORT,84710,16,1355360,11,5.67
2023,April,CUB,ORT,108828,13,1414764,7,3.74
2023,April,SAN,ORT,4321,13,56173,4,2.34
2023,April,ORT,ORT,1042,0,0,0,0
2023,April,SHA,ORT,27844,13,361972,1,0.82
2023,April,BON,ORT,28754,13,373802,3,1.83
2023,April,GUA,ORT,46688,16,747008,4,2.55
2023,April,BUE,ORT,6318,16,101088,8,4.45
2023,April,AYA,ORT,25047,20,500940,11,5.68
2023,April,MAG,ORT,15307,20,306140,14,6.92
2023,April,TAF,ORT,99658,20,1993160,18,8.86
2023,May,NOR,ORT,101623,20,2032460,16,7.88
2023,May,QUE,ORT,43463,16,695408,13,6.65
2023,May,GMA,ORT,104185,16,1666960,11,5.67
2023,May,CUB,ORT,133219,13,1731847,7,3.74
2023,May,SAN,ORT,5372,13,69836,4,2.34
2023,May,ORT,ORT,1088,0,0,0,0
2023,May,SHA,ORT,33718,13,438334,1,0.82
2023,May,BON,ORT,35234,13,458042,3,1.83
2023,May,GUA,ORT,59178,16,946848,4,2.55
2023,May,BUE,ORT,8442,16,135072,8,4.45
2023,May,AYA,ORT,31083,20,621660,11,5.68
2023,May,MAG,ORT,19227,20,384540,14,6.92
2023,May,TAF,ORT,125455,20,2509100,18,8.86
2023,June,NOR,ORT,98462,20,1969240,16,7.88
2023,June,QUE,ORT,43065,16,689040,13,6.65
2023,June,GMA,ORT,100913,16,1614608,11,5.67
2023,June,CUB,ORT,130218,13,1692834,7,3.74
2023,June,SAN,ORT,5159,13,67067,4,2.34
2023,June,ORT,ORT,1082,0,0,0,0
2023,June,SHA,ORT,30924,13,402012,1,0.82
2023,June,BON,ORT,32858,13,427154,3,1.83
2023,June,GUA,ORT,57185,16,914960,4,2.55
2023,June,BUE,ORT,8109,16,129744,8,4.45
2023,June,AYA,ORT,30731,20,614620,11,5.68
2023,June,MAG,ORT,18045,20,360900,14,6.92
2023,June,TAF,ORT,123793,20,2475860,18,8.86
2023,July,NOR,ORT,104782,20,2095640,16,7.88
2023,July,QUE,ORT,44980,16,719680,13,6.65
2023,July,GMA,ORT,104249,16,1667984,11,5.67
2023,July,CUB,ORT,136174,13,1770262,7,3.74
2023,July,SAN,ORT,5325,13,69225,4,2.34
2023,July,ORT,ORT,992,0,0,0,0
2023,July,SHA,ORT,31374,13,407862,1,0.82
2023,July,BON,ORT,35603,13,462839,3,1.83
2023,July,GUA,ORT,59103,16,945648,4,2.55
2023,July,BUE,ORT,7858,16,125728,8,4.45
2023,July,AYA,ORT,32448,20,648960,11,5.68
2023,July,MAG,ORT,18588,20,371760,14,6.92
2023,July,TAF,ORT,126852,20,2537040,18,8.86
2023,August,NOR,ORT,113401,20,2268020,16,7.88
2023,August,QUE,ORT,48962,16,783392,13,6.65
2023,August,GMA,ORT,110038,16,1760608,11,5.67
2023,August,CUB,ORT,147731,13,1920503,7,3.74
2023,August,SAN,ORT,5849,13,76037,4,2.34
2023,August,ORT,ORT,1214,0,0,0,0
2023,August,SHA,ORT,31598,13,410774,1,0.82
2023,August,BON,ORT,39311,13,511043,3,1.83
2023,August,GUA,ORT,62329,16,997264,4,2.55
2023,August,BUE,ORT,8535,16,136560,8,4.45
2023,August,AYA,ORT,34612,20,692240,11,5.68
